track_id,track_name,duration_ms,popularity,release_date,release_date_precision,isrc,1,2,3,4,5,6,7,8
3nxNSSBPBQxwxU0lvBnx6S,Meanwhile On Apocalypse - Original Mix,289000,2,2014-08-25,day,NLCK41402131,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
3zV81iLlob0B3Njhqw1LsM,Fight For More - Original Mix,321914,8,2014-08-25,day,NLCK41402132,Sinister Souls,Cooh,NA,NA,NA,NA,NA,NA
3O88AxN6xik93HNORU6d49,Earth Prime - Original Mix,332034,3,2014-08-25,day,NLCK41402133,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
1ERaHOVjt4Vvm0eNKaoiAg,Executioner - Original Mix,359121,3,2014-08-25,day,NLCK41402134,Sinister Souls,Ruffneck,NA,NA,NA,NA,NA,NA
7Az20S14PLglTWPQMs923k,Danger Time - Original Mix,292742,7,2014-08-25,day,NLCK41402135,Sinister Souls,Proton Kid,NA,NA,NA,NA,NA,NA
1UDN9jb2Hj7lEjrmOdri2S,Technical Difficulties - Original Mix,298600,6,2014-08-25,day,NLCK41402136,Sinister Souls,Nagato,Triamer,NA,NA,NA,NA,NA
6k3qwoA5SaUE4kBEhgsKHs,Fractured Psyche - Original Mix,304746,1,2014-08-25,day,NLCK41402137,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
65YXjAFRA6M4PpMCDXtjxS,Omnigod,234418,13,2022-08-10,day,GB8KE2207624,Sinister Souls,Finalfix,NA,NA,NA,NA,NA,NA
3RH6YV8egCFIcrkCf3XNKu,No Light City,269406,8,2021-10-29,day,GBWUL2134410,Sinister Souls,Mechanical Vein,NA,NA,NA,NA,NA,NA
6RJEIbE9dPsf3y9XPEjA7I,No Light City - Instrumental,269406,3,2021-10-29,day,GBWUL2135072,Sinister Souls,Mechanical Vein,NA,NA,NA,NA,NA,NA
7EOAN88BGJvH2tOqOJVSkq,GRRRRR - Sinister Souls Remix,265450,4,2021-10-22,day,NLCK41092743,Zombie Cats,Sinister Souls,NA,NA,NA,NA,NA,NA
2qr9h59rpQJjPRyC7YanZy,Dreams - Chris.SU Remix,249242,4,2021-10-22,day,NLCK41092744,Zombie Cats,Chris.SU,NA,NA,NA,NA,NA,NA
3IxYb2U7ZibsMNwFH2Kka8,Put Your Hanzom,241348,8,2021-04-01,day,GB8KE2150313,Shadow Sect,NA,NA,NA,NA,NA,NA,NA
4ON4tsgRw37pAt1Kjw1Xoo,Brand New Shit,267586,4,2021-04-01,day,GB8KE2150314,Shadow Sect,Sinister Souls,NA,NA,NA,NA,NA,NA
5GuZSVVOytpMtpyuGNx0AW,X-Step,293793,15,2021-03-24,day,NLCK41083949,Zombie Cats,Sinister Souls,NA,NA,NA,NA,NA,NA
62olP1cB0lg5BR0mm1vGry,Hard Spin,273488,6,2021-03-24,day,NLCK41083950,Zombie Cats,Sinister Souls,NA,NA,NA,NA,NA,NA
0j9Yx6gzVFEaN0lPHLi1fK,Delusion,301714,6,2020-05-10,day,GB8KE1958910,Sinister Souls,Ogonek,Angie,NA,NA,NA,NA,NA
3fnPOZF14N7X6MQf3rULGg,Mehanika - Sinister Souls Remix,317241,4,2020-05-10,day,GB8KE1958911,Ogonek,Angie,Sinister Souls,NA,NA,NA,NA,NA
0HO1FjJH4c7fsMkqsrc5Vw,Pleasure of Pain,308965,10,2020-01-24,day,NLCK41062763,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
50v0s6WAvskqD9PKvz7sI4,Eat Brains,267586,3,2020-01-24,day,NLCK41062764,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
5GhspsY7nSIQsGzxSxDuxh,100 Lives,248275,2,2020-01-24,day,NLCK41062765,Sinister Souls,Kryptomedic,NA,NA,NA,NA,NA,NA
1CpYc3N43sn5Z6I9x6cDXP,Flawless,256551,1,2020-01-24,day,NLCK41062766,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
7KPt5J66c0N5vhtWtXa2xH,Upgrade,313103,2,2019-12-27,day,NLCK41061355,Arpitect,Sinister Souls,NA,NA,NA,NA,NA,NA
5ppb3UOQiiv1NUJPvvhcAl,World At War - Original Mix,331034,3,2019-11-01,day,NLCK41058991,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
0n4Td3fjM3b1M5t08k8hBR,Kick Snare - Zardonic Remix,274285,1,2019-11-01,day,NLCK41058992,Sinister Souls,Zardonic,NA,NA,NA,NA,NA,NA
2DhctTS2SMDcB62XSKy3KS,Crystal Math - Switch Technique Remix,291021,2,2019-07-30,day,USLZJ1950251,Sinister Souls,Switch Technique,NA,NA,NA,NA,NA,NA
6a0W2zSW6tyGnQsAq61pRu,FKU,279771,17,2019-07-30,day,USLZJ1950252,Shadow Sect,NA,NA,NA,NA,NA,NA,NA
5SBbsTIFDcZZ6fjIZK1EH4,Hatred,242742,1,2019-05-24,day,NLCK41056401,Sinister Souls,MathizM,NA,NA,NA,NA,NA,NA
7BsNjfNCb1uAF1tuqPFSGN,Spider,267586,5,2019-05-24,day,NLCK41056402,Sinister Souls,MathizM,NA,NA,NA,NA,NA,NA
2Ze7OsRdVsR18obHdIhXtN,Unleash The Beast - Original Mix,283000,3,2019-01-16,day,NLCK41053062,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
2RMGHJ45oGsZHlft3fVHFD,Fantasia - Original Mix,352000,2,2019-01-16,day,NLCK41053063,Sinister Souls,Gancher & Ruin,NA,NA,NA,NA,NA,NA
25qov3ojvV5Z5IJTXpCHzV,Reign In Hell,253793,1,2018-03-28,day,NLCK41046091,Sinister Souls,MathizM,NA,NA,NA,NA,NA,NA
56QTBhaJdPCg6cZpVZNPsz,Epilepsy,256801,5,2018-03-28,day,NLCK41046092,Sinister Souls,Gein,NA,NA,NA,NA,NA,NA
1bwABPgyFTjsZIRQhDKlvL,Downfall,274152,4,2017-12-20,day,usl4q1741027,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
4x6xk4XgreJBArECUNxp8O,Interrupted,262068,2,2017-12-20,day,usl4q1741028,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
0D5zFzZDG2vFzmizPBoq9I,Monsters,253608,10,2017-12-20,day,usl4q1741029,Sinister Souls,Counterstrike,NA,NA,NA,NA,NA,NA
1TJHjYoWGEB9zFlnbrXG5x,Make Some Noise,322285,2,2017-04-14,day,NLCK41038035,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
0JyJIMJmpX4fC4Fwn5Mngr,Ultimatum,334628,3,2017-04-14,day,NLCK41038036,Sinister Souls,Pythius,NA,NA,NA,NA,NA,NA
6PcRJfLvZpVXxwda7BY8No,All of Them,337371,1,2017-04-14,day,NLCK41038037,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
444bLdW0ljKGH99oddZoMr,Transmit,316285,1,2017-04-14,day,NLCK41038038,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
4IazX4r70SAhWnRwyuIgSm,Darkseid,334668,2,2016-09-26,day,NLCK41034112,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
6YgqG3TlClPeacItPpyG50,My Soul Is Sinister,307985,0,2016-09-26,day,NLCK41034113,Sinister Souls,Mike Redman,NA,NA,NA,NA,NA,NA
0Vgem80221aXGTowRVKbgp,Burn It - Original Mix,318171,8,2016-02-01,day,NLCK41029849,Sinister Souls,Freqax,NA,NA,NA,NA,NA,NA
06G1mO29y4fRnOQutDl6aU,Connect the Cuts - Original Mix,318171,2,2016-02-01,day,NLCK41029850,Sinister Souls,Freqax,NA,NA,NA,NA,NA,NA
2goBE6uuplJakxzTJoRLzx,Dead Eyes,322316,5,2015-12-11,day,NLCK41029414,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
1tdXNKCV977OtxL3uQ3EtP,Snare Factory,263457,4,2015-12-11,day,NLCK41029415,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
0xP0l7pjuqOQ09y5ANFEbn,Dracula,307803,7,2015-12-11,day,NLCK41029416,Sinister Souls,C-Netik,NA,NA,NA,NA,NA,NA
4ySSsUsQdcWsiXZGymgkPs,To the Bone,263685,2,2015-12-11,day,NLCK41029417,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
1NYChUjRHRcOhcOwxDT5AP,Something Sinister - Original Mix,329143,2,2014-10-08,day,NLCK41402778,Fragz,Sinister Souls,NA,NA,NA,NA,NA,NA
2WYLnoYf5gBdwKFURO0cve,Go Psycho - Original Mix,336000,1,2014-10-08,day,NLCK41402779,Fragz,NA,NA,NA,NA,NA,NA,NA
5VTyr9Q8Eru1GSWbRVWcm8,Black Book,296239,0,2013-11-11,day,NLCK41022858,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
621Ku2eWWnsfOPfllMNRPl,Into Our Claws,296239,0,2013-11-11,day,NLCK41022859,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
5L5eTK182Ap0rcQTKRquIs,Wrong Side - Original Mix,329142,0,2013-08-22,day,USLZJ1387535,BRAINPAIN,Sinister Souls,NA,NA,NA,NA,NA,NA
1R0WGOSvsuX11n5oUtRJuR,Know Yourself - Original Mix,233142,0,2013-08-22,day,USLZJ1387536,BRAINPAIN,Sinister Souls,NA,NA,NA,NA,NA,NA
0Y6GrHPwprweMYtPRjfKXd,Live It Up,361502,1,2013-03-04,day,uscgh1382020,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
2Vc9QzWo21x56oMmDWPb1Y,Rise Again,314375,6,2013-03-04,day,uscgh1382021,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
4osdJ53HSYt6ovZaSsZwI4,Evasive,405942,0,2013-03-04,day,uscgh1382022,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
5JYSJFmV3Q8ae7xCF2JnoL,Live It Up (Dubstep Vip),305142,0,2013-03-04,day,uscgh1382023,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
2fmtVolAKJ07twFOM6cojH,White Noise,301714,2,2013-02-25,day,GBDLA1390005,Sinister Souls,Pythius,NA,NA,NA,NA,NA,NA
2MmHaeCvzTjvwjsZy4WPzN,New Era,318171,2,2013-02-25,day,GBDLA1390006,Sinister Souls,Pythius,NA,NA,NA,NA,NA,NA
04AIGqpz7St5WP1sS51TQ5,Siamese Triplett,256997,0,2013-01-29,day,USLZJ1371224,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
1eF2nlj0Q7ikeyYnSS8SjM,Sinistar,253714,0,2013-01-29,day,USLZJ1371225,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
06jviF6gg2IHJ42qkkll03,Beat The Drum Hard,288000,2,2012-11-19,day,NLCK41017352,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
4tziS0HAanzJLRNYkuQTZb,Tuh Tuh Duh,307200,6,2012-11-19,day,NLCK41017353,Sinister Souls,eRRe,NA,NA,NA,NA,NA,NA
0uvlTxUsSJKMs4RqcsWX63,Not Human,275899,0,2012-11-19,day,NLCK41017354,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
0bGVxyI8pndoWzl4ZG57rM,Diablo,284862,0,2012-11-19,day,NLCK41017355,Sinister Souls,Dub Elements,NA,NA,NA,NA,NA,NA
1tcwyMrg33qnUp6311MJwF,Bird Boy,264243,0,2012-11-19,day,NLCK41017356,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
5y6bCoeeajNDk0tm9XK0ab,Natural Selection,317323,0,2012-11-19,day,NLCK41017357,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
2oNpblNbs6DLkBwrJbAjfK,Parasite Bandit,314955,3,2012-11-19,day,NLCK41017358,Sinister Souls,Gein,Bratkilla,NA,NA,NA,NA,NA
24UXUU6OJyPp0TIUgSMdHq,We Are Killers,354103,1,2012-11-19,day,NLCK41017359,Sinister Souls,eRRe,NA,NA,NA,NA,NA,NA
2hNxSL6LmztpiehdggGjYS,Let Me In,315857,3,2012-11-19,day,NLCK41017360,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
4DiVesxM1e4EsZH12SwufC,Stattlecar Spectacula,319008,1,2012-11-19,day,NLCK41017361,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
3PeSf0COmfd34499zuTc0t,Black Magic,300000,0,2012-11-19,day,NLCK41017362,Sinister Souls,Counterstrike,NA,NA,NA,NA,NA,NA
776ghQRzqP0G81wIfvlcgV,Perfect Organism,355000,2,2012-11-19,day,NLCK41017363,Sinister Souls,The Outside Agency,NA,NA,NA,NA,NA,NA
3SqXiZocYqamUjBTo2ZCH7,Flatliner - Bratkilla Remix,342913,0,2012-11-05,day,NLCK41017116,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
3M9pPHKwh2sPeR0EV8ygh2,Flatliner - Travis Mavis Remix,339171,0,2012-11-05,day,NLCK41017117,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
3v4AJcwvu02DSSek1jZPyN,Toy,253718,0,2012-06-25,day,NLCK41015571,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
3vGeU86Jip5tLP7G4Gzhdz,Obsolete,284426,0,2012-06-25,day,NLCK41015572,Sinister Souls,Dean Rodell,NA,NA,NA,NA,NA,NA
1jtMbpsW4GW48IupeRLfa5,The Thing,274285,0,2012-06-25,day,NLCK41015573,Balkansky,Dean Rodell,NA,NA,NA,NA,NA,NA
00DssS4or7LaZfsknqxv2y,In The Filth,244782,0,2012-04-09,day,NLCK41014437,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
7MgL6ME3rQpFQcdfWn2fOg,Steroids,301732,0,2012-04-09,day,NLCK41014438,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
4FJOpfOoXDyATAK4b9OeQw,The Namek,256597,0,2012-04-09,day,NLCK41014439,Sinister Souls,eRRe,NA,NA,NA,NA,NA,NA
6tQVK0A5UMsMzHKdfDxGy2,Flatliner,369876,0,2012-04-09,day,NLCK41014440,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
0g5PkAbpZBAieqmZloHWZ3,FM,308571,0,2012-01-23,day,GBMKA1260067,Sinister Souls,Balkansky,NA,NA,NA,NA,NA,NA
7mDBqfDkK7wzLpfB9P1sOU,Trup,312000,0,2012-01-23,day,GBMKA1260068,Balkansky,BRAINPAIN,NA,NA,NA,NA,NA,NA
1ndw35AW0lx0LXp2p9nzKl,Ascension,303611,0,2011-10-31,day,NLCK41012196,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
0lF2Xse8x81LEBDqaYQwMB,Ascension - Loop Stepwalker Remix,265413,0,2011-10-31,day,NLCK41012197,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
51gHMcb5GSYbAv31n2b1IJ,Limbo,276605,0,2011-10-31,day,NLCK41012198,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
0AugDLuiCIzcmFiy2dxvQy,Weapon of Heaven,308571,0,2011-10-17,day,GBMKA1160053,Sinister Souls,Loop Stepwalker,NA,NA,NA,NA,NA,NA
4Msj1KndDX0ir4wfvQtfMc,The Chosen,281142,0,2011-10-17,day,GBMKA1160054,Sinister Souls,Loop Stepwalker,NA,NA,NA,NA,NA,NA
3P1uXmmY3sCdY3CFaVJWYJ,Pogo Time,308571,0,2011-10-17,day,GBMKA1160055,Sinister Souls,Loop Stepwalker,NA,NA,NA,NA,NA,NA
7GtyLdWN25xzna5sKZAKU3,Why We Exist,260571,0,2011-10-17,day,GBMKA1160056,Sinister Souls,Loop Stepwalker,NA,NA,NA,NA,NA,NA
20fJwNa3M4QZ2EGVqGeTgL,Runnit,322285,0,2011-07-11,day,NLCK41010349,Sinister Souls,Balkansky,NA,NA,NA,NA,NA,NA
0kPDF1H76h7XJAyDs2ZVS0,Ogunvuur,336000,0,2011-07-11,day,NLCK41010350,Sinister Souls,Balkansky,NA,NA,NA,NA,NA,NA
3Qls1W9rdm1R4VpeneAN3d,Mech March - Balkansky Remix,277714,0,2011-07-11,day,NLCK41010351,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
7rzoIk7lIKNSgx17qcuvBP,Ascension,309600,0,2011-05-16,day,NLCK41010090,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
7GjgrzwOgUStUtqWye2cyt,Ascension - Loop Stepwalker Remix,274285,0,2011-05-16,day,NLCK41010091,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
55mNOPILd3hbtuAiYfN0F8,Limbo,312000,0,2011-05-16,day,NLCK41010092,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
1tPa4tzNgtdhbu99rHdZbl,Critical Reject,331000,0,2010-09-21,day,QMRZS1200456,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
5bzdCJ56spAj7i1DZVcCRO,Slumberfunk,330233,0,2010-09-21,day,QMRZS1200457,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
2tGaXGhl2InGUblEppP08X,Borderline,389146,0,2010-07-26,day,NLCK41001501,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
4Ynvb6AH0XCC7E5bRb4bv3,Crackdown,303432,0,2010-07-26,day,NLCK41001502,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
5DQHbrVEe9qJxTlBzTktdP,Borderline,389146,0,2010-07-26,day,NLCK41001679,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
4asjRn7uWL7bLMJ75dvK0b,Crackdown,303432,0,2010-07-26,day,NLCK41001680,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
10py7KeSIJYlPs6ztZujIR,Definition of Silence,330861,0,2009-11-30,day,GBSVH1099924,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
7x9O7UOkVsYDPqoZFJkI3r,Caution,377147,0,2009-11-30,day,GBSVH1099923,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
7dH96W0FxevVi88kuWPLqY,Mech March,334290,0,2009-11-30,day,GBSVH1099922,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
4tobHOM5hW3br90e79AXUw,Void,334290,0,2009-11-30,day,GBSVH1099921,Sinister Souls,NA,NA,NA,NA,NA,NA,NA
4LvxXzlsuCy0zXVF4slBHH,Alone In The Dark,301714,0,2022-06-23,day,QZS652276970,Berzärk,NA,NA,NA,NA,NA,NA,NA
1o7dcUSSVykbvsh0DeTmIO,Prototypes Soldier - Code:Red Remix,246923,0,2022-02-27,day,GBKQU2213114,Berzärk,Iridium,Frenesys,Nagazaki,Code:Red,NA,NA,NA
3twvBtv1EMwrZKHDgWEv87,Prototypes Soldier - The Carnage Corps Remix,291692,0,2022-02-27,day,GBKQU2213115,Berzärk,Iridium,Frenesys,Nagazaki,The Carnage Corps,NA,NA,NA
7D8eXdOE0vFtWx1UagFo1W,Prototypes Soldier - Ryok Remix,274403,0,2022-02-27,day,GBKQU2213116,Berzärk,Iridium,Frenesys,Nagazaki,Ryok,NA,NA,NA
7ouTPakVZWGcLDX51OCzd1,Prototypes Soldier - Holly Remix,216000,0,2022-02-27,day,GBKQU2213117,Berzärk,Iridium,Frenesys,Nagazaki,Holly,NA,NA,NA
2rbjNHx3GfH1zovFN1kVhV,Prototypes Soldier - Zerberuz Remix,313846,0,2022-02-27,day,GBKQU2213118,Berzärk,Iridium,Frenesys,Nagazaki,Zerberuz,NA,NA,NA
5ZoRdsEg6XMtAAon7Ux9w0,Prototypes Soldier - Iridium Remix,238736,0,2022-02-27,day,GBKQU2213119,Berzärk,Iridium,Frenesys,Nagazaki,NA,NA,NA,NA
3n2CrkSxLA1DJqbZ2zFFfC,Prototypes Soldier - Gathering Storm Remix,266307,0,2022-02-27,day,GBKQU2213120,Berzärk,Iridium,Frenesys,Nagazaki,Gathering Storm,NA,NA,NA
7qIVJXwt58QbYRm18hoepq,Prototypes Soldier - Invasion Of Chaos Remix,307869,0,2022-02-27,day,GBKQU2213121,Berzärk,Iridium,Frenesys,Nagazaki,Invasion Of Chaos,NA,NA,NA
1QVWC6wLgNZFZ837QU8079,I Am Death,267600,1,2022-02-04,day,GBKQU2204732,Berzärk,NA,NA,NA,NA,NA,NA,NA
3KuhM0a7qWl3Cm1P3bbDgQ,Blood We Drunk,276867,0,2022-02-04,day,GBKQU2204733,Berzärk,NA,NA,NA,NA,NA,NA,NA
6s6zlIobRAaqzG1WajLNZ2,The Beginning Of The End,278400,0,2021-09-15,day,QZS642107109,Berzärk,NA,NA,NA,NA,NA,NA,NA
5OiFuEp5L4MZ3X7RBSMEFi,Prototypes Soldier,303157,1,2021-07-13,day,GBKQU2175420,Berzärk,Iridium,Frenesys,Nagazaki,NA,NA,NA,NA
3O9c401UkGB3bC2sUl8Xm7,Full Of Hostility,272000,0,2021-07-13,day,GBKQU2175421,Berzärk,NA,NA,NA,NA,NA,NA,NA
0MKq1ek7adYQ8EuDZbSoFY,If Only He Knew,345600,0,2021-05-25,day,QZMHM2010168,Berzärk,NA,NA,NA,NA,NA,NA,NA
62DpQnqNVVwBsCmZPVN7T0,From The Depths,340114,0,2021-05-06,day,QZMHP2006997,Berzärk,NA,NA,NA,NA,NA,NA,NA
3bzCNi0An9QKLJ2Tck1ZLr,Punch,336000,0,2021-02-12,day,GBKQU2103610,Berzärk,NA,NA,NA,NA,NA,NA,NA
2Pycn3l17kGn8GXKJ45ThN,Criminal,298105,0,2021-02-12,day,GBKQU2103611,Berzärk,NA,NA,NA,NA,NA,NA,NA
4PhqSuMre80NupDfaCDjIa,No More Singularity,328000,0,2020-10-23,day,GBLV62007040,Berzärk,Defracture,NA,NA,NA,NA,NA,NA
7HcWp8QYo6h8ui1fDyMFOW,Nightfall,313331,0,2020-10-23,day,GBLV62007041,Berzärk,NA,NA,NA,NA,NA,NA,NA
5P7DXlFiH7czIT99npAwot,We Design Madness,293052,0,2020-08-21,day,GBKQU2082069,Berzärk,Frenesys,NA,NA,NA,NA,NA,NA
6bRobfEqnJZWVMBFyxvIst,Lock & Load,280798,0,2020-08-21,day,GBKQU2082070,Berzärk,NA,NA,NA,NA,NA,NA,NA
3aGFhdpgJLu026MJUrgDN2,Psycho,288000,0,2020-06-22,day,EXRHC2000011,Berzärk,NA,NA,NA,NA,NA,NA,NA
42lUuEFsynBXRT5M1oaT87,Ragnarok - Frenesys Remix,268800,0,2020-06-22,day,EXRHC2000012,Berzärk,Frenesys,NA,NA,NA,NA,NA,NA
5nMnyDgvZG5CsijY1jEQKv,Nightmare,296842,0,2020-06-22,day,EXRHC2000013,Berzärk,Nagazaki,NA,NA,NA,NA,NA,NA
38fJsComypvqA70NDcEUYD,Oracle,293052,0,2020-04-28,day,GBKQU2027527,Berzärk,Visceral,NA,NA,NA,NA,NA,NA
37V76mMfIsivN2Vh1gy8ko,The First Flame,278400,0,2020-04-28,day,GBKQU2027528,Berzärk,NA,NA,NA,NA,NA,NA,NA
18lPKGvenX3OwCuUzKdkLZ,Drowned In Darkness,325333,0,2019-01-11,day,EXRHC1900001,Berzärk,NA,NA,NA,NA,NA,NA,NA
19PggjigiiiwNdvsjiJd64,Devastation,252307,0,2019-01-11,day,EXRHC1900002,Berzärk,Frenesys,NA,NA,NA,NA,NA,NA
1WiIRYoBZ9wjxuXtm4bSth,Ragnarok,248615,0,2019-01-11,day,EXRHC1900003,Berzärk,NA,NA,NA,NA,NA,NA,NA
2tprmGkqG2Ks7d1L2XiKhb,Purge that - Berzärk Remix,295636,0,2018-07-03,day,EXRHC1800068,Iridium,Razkor,Berzärk,NA,NA,NA,NA,NA
59uWxag5lQT0886o9dy71W,Chrome To Your Dome,275478,0,2018-07-03,day,EXRHC1800066,Berzärk,Striker,NA,NA,NA,NA,NA,NA
4TN5KESHinsqqQttzXgRpR,No Mercy,277333,0,2018-07-03,day,EXRHC1800067,Berzärk,Frenesys,NA,NA,NA,NA,NA,NA
5830w7zpSNHtuWsg4urjn9,LHS 1140b,329302,1,2018-09-24,day,GBKQU1879218,The Clamps,NA,NA,NA,NA,NA,NA,NA
37w8TSsU0QDfcNXKEF0A7S,Looking For Trouble,348837,6,2018-09-24,day,GBKQU1879217,The Clamps,Nuklear,NA,NA,NA,NA,NA,NA
16c0mYZX3H1ClQrjoA4saH,Mankind,393488,2,2018-09-24,day,GBKQU1864274,The Clamps,NA,NA,NA,NA,NA,NA,NA
0LnUi3txhDO6yrHU1qknos,Astronauts,333270,3,2018-09-24,day,GBKQU1885867,The Clamps,Impak,NA,NA,NA,NA,NA,NA
2wKnuFBRl8UkZETVxY8qi0,Friends In The Hood,255360,2,2018-09-24,day,GBKQU1885868,The Clamps,Snotrocket,NA,NA,NA,NA,NA,NA
3Oc0WUDEPCeJS6ftYAmjJc,30a #3a-23 Happiness,300689,1,2018-09-24,day,GBKQU1885869,The Clamps,NA,NA,NA,NA,NA,NA,NA
3rjfA05rb1v1FZfVpS5cg1,Fast Way,275862,1,2018-09-24,day,GBKQU1885870,The Clamps,Merikan,NA,NA,NA,NA,NA,NA
2fCFGLLAl9AX8zkqrjaAoZ,Cattle Mutilation Syndrome,346046,1,2018-09-24,day,GBKQU1885871,The Clamps,NA,NA,NA,NA,NA,NA,NA
5tygh7dtxfGt2cre8ucCqy,Time Pressure,347586,4,2018-09-24,day,GBKQU1885872,The Clamps,Mizo,NA,NA,NA,NA,NA,NA
1Imi33aLfrCsxnCDjPWFob,Medina,331034,0,2018-09-24,day,GBKQU1885873,The Clamps,NA,NA,NA,NA,NA,NA,NA
3zJ32GAoF8B7p4B2jtLPQs,Soul Of The Abyss,273103,3,2018-09-24,day,GBKQU1864275,The Clamps,NA,NA,NA,NA,NA,NA,NA
5t36pwXsTuqGTgbW6337YZ,The Sky Darkens,276279,5,2018-09-24,day,GBKQU1885874,The Clamps,NA,NA,NA,NA,NA,NA,NA
7AhywdPBRy9p8aPLTym0AH,Addicted,295813,1,2018-09-24,day,GBKQU1885875,The Clamps,NickBee,NA,NA,NA,NA,NA,NA
35czgXX2FBr4EJYgaFttlo,The First & The Last,308965,5,2018-09-24,day,GBKQU1885876,The Clamps,NA,NA,NA,NA,NA,NA,NA
2050lUsqxWdkp5FOKzdS7I,End Of An Era,362057,0,2018-09-24,day,GBKQU1885877,The Clamps,NA,NA,NA,NA,NA,NA,NA
0Oc7vGTqyHx9eYZjFCRZnU,Barracuda,124363,0,2017-02-03,day,ITM461700008,The Clamps,NA,NA,NA,NA,NA,NA,NA
5TEZqvK9uPCGpHsOQpsLk1,Liar,289431,0,2017-02-03,day,ITM461700009,The Clamps,NA,NA,NA,NA,NA,NA,NA
74qCoKcF0MRlVJjw4pQ6Mp,Must Destroy,209294,0,2017-02-03,day,ITM461700010,The Clamps,NA,NA,NA,NA,NA,NA,NA
0ZRH0WOxUoc8CdZChNGqUx,Get Ready,215312,0,2017-02-03,day,ITM461700011,The Clamps,NA,NA,NA,NA,NA,NA,NA
1PUy1F9e7SbOqVdZpj5loW,Fake & Blind,280800,0,2017-02-03,day,ITM461700012,The Clamps,NA,NA,NA,NA,NA,NA,NA
79GhmfBnoCMp66Ivsu9db7,Nacho Vidal,238142,0,2017-02-03,day,ITM461700013,The Clamps,NA,NA,NA,NA,NA,NA,NA
4wMDikYXGxRgOgv32iOwwV,In My Head,252931,0,2017-02-03,day,ITM461700014,The Clamps,NA,NA,NA,NA,NA,NA,NA
7I8uKrJM1MYYmpAJXSvw67,Dirty Little Girl,190544,0,2017-02-03,day,ITM461700015,The Clamps,NA,NA,NA,NA,NA,NA,NA
0jtP62LqqKYnjvyegAslia,Enjoy the Ride,260195,0,2017-02-03,day,ITM461700016,The Clamps,NA,NA,NA,NA,NA,NA,NA
6yvKKqUZFlFSy5BltdVf4z,One More Time,219910,0,2017-02-03,day,ITM461700017,The Clamps,NA,NA,NA,NA,NA,NA,NA
5F1CBMoX39cVEAtQk4B6oe,Barracuda - Outro,117562,0,2017-02-03,day,ITM461700018,The Clamps,NA,NA,NA,NA,NA,NA,NA
